#name	taxonomy_id
Cryptococcus neoformans var. grubii str. CM36 (GCA_002222245)	178876
Cryptococcus neoformans var. grubii H99 (GCA_000149245)	235443
Cryptococcus neoformans var. grubii MW-RSA1955 (GCA_002222455)	1230066
Cryptococcus neoformans var. grubii MW-RSA36 (GCA_002222395)	1230062
Cryptococcus neoformans var. grubii MW-RSA852 (GCA_002220035)	1230069
Cryptococcus neoformans var. grubii Th84 (GCA_002222315)	1230067
Cryptococcus neoformans var. grubii Tu259-1 (GCA_002222325)	1230072
Cryptococcus neoformans var. grubii Tu401-1 (GCA_002222475)	1230077
Cryptococcus neoformans var. grubii Ze90-1 (GCA_002222385)	1230078
Cryptococcus neoformans var. neoformans B-3501A (GCA_000149385)	283643
Cutaneotrichosporon oleaginosum str. IBC0246 (GCA_001027345)	879819
Cyberlindnera fabianii str. 65 (GCA_001983305)	36022
Cyberlindnera fabianii str. YJS4271 (GCA_003205855)	36022
Cyberlindnera jadinii str. CBS1600 (GCA_001245095)	4903
Cyberlindnera jadinii NRRL Y-1542 (GCA_001661405)	983966
Cylindrobasidium torrendii FP15055 ss-10 (GCA_000934385)	1314674
Cyphellophora europaea CBS 101466 (GCA_000365145)	1220924
Dacryopinax primogenitus str. DJM-731 SS1 (GCA_000292625)	1858805
Dactylellina haptotyla CBS 200.50 (GCA_000441935)	1284197
Daedalea quercina L-15889 (GCA_001632345)	1314783
Daldinia sp. EC12 (GCA_002120325)	1001832
Debaryomyces fabryi str. CBS 789 (GCA_001447935)	58627
Debaryomyces hansenii CBS767 (GCA_000006445)	284592
Diaporthe ampelina (GCA_001006365)	1214573
Diaporthe helianthi str. 7/96 (GCA_001702395)	158607
Dichomitus squalens LYAD-421 SS1 (GCA_000275845)	732165
Diplocarpon rosae (GCA_002317995)	946125
Diplodia corticola str. CBS 112549 (GCA_001883845)	236234
Diplodia seriata (GCA_001006355)	420778
Diplodia seriata str. F98.1 (GCA_001975905)	420778
Dothistroma septosporum	675120
Drechmeria coniospora str. ARSEF 6962 (GCA_001625195)	98403
Drechslerella stenobrocha 248 (GCA_000525045)	1043628
Edhazardia aedis USNM 41457 (GCA_000230595)	1003232
Elaphomyces granulatus str. OSC145934 (GCA_002240705)	519963
Elsinoe australis str. NL1 (GCA_003013795)	40998
Emergomyces pasteuriana Ep9510 str. UAMH 9510 (GCA_001883825)	1447872
Emmonsia crescens str. UAMH4076 (GCA_002572855)	73230
Emmonsia crescens UAMH 3008 (GCA_001008285)	1247875
Emmonsia parva str. UAMH130 (GCA_002572885)	2060905
Emmonsia parva UAMH 139 (GCA_001014755)	2060906
Emmonsia sp. CAC-2015a str. CBS 136260 (GCA_001660665)	1658172
Encephalitozoon cuniculi EcunIII-L (GCA_001078035)	1355160
Encephalitozoon hellem ATCC 50504 (GCA_000277815)	907965
Encephalitozoon intestinalis ATCC 50506 (GCA_000146465)	876142
Encephalitozoon romaleae SJ-2008 (GCA_000280035)	1178016
Endocarpon pusillum Z07020 (GCA_000464535)	1263415
Enterocytozoon bieneusi H348 (GCA_000209485)	481877
Enterocytozoon hepatopenaei str. TH1 (GCA_002081675)	646526
Enterospora canceri str. GB1 (GCA_002087915)	1081671
Epicoccum nigrum str. ICMP 19927 (GCA_002116315)	105696
Eremothecium cymbalariae DBVPG#7215 (GCA_000235365)	931890
Eremothecium gossypii FDAG1 (GCA_000968835)	1034331
Erysiphe necator (GCA_000798715)	52586
Erysiphe pulchra (GCA_002918395)	225359
Escovopsis weberi (GCA_001278495)	150374
Eutypa lata UCREL1 (GCA_000349385)	1287681
Exidia glandulosa HHB12029 (GCA_001632375)	1314781
Exophiala aquamarina CBS 119918 (GCA_000709125)	1182545
Exophiala dermatitidis NIH/UT8656 (GCA_000230625)	858893
Exophiala mesophila str. CBS 40295 (GCA_000836275)	212818
Exophiala oligosperma str. CBS 72588 (GCA_000835515)	215243
Exophiala sideris str. CBS 121828 (GCA_000835395)	1016849
Exophiala spinifera str. CBS 89968 (GCA_000836115)	91928
Exophiala xenobiotica str. CBS 118157 (GCA_000835505)	348802
Exserohilum turcica Et28A (GCA_000359705)	671987
Fibroporia radiculosa str. TFFH 294 (GCA_000313525)	599839
Fibularhizoctonia sp. CBS 109695 (GCA_001630335)	436010
Fistulina hepatica ATCC 64428 (GCA_000934395)	1128425
Fomitiporia mediterranea MF3/22 (GCA_000271605)	694068
Fomitopsis pinicola FP-58527 SS1 (GCA_000344655)	743788
Fonsecaea erecta (GCA_001651985)	1367422
Fonsecaea monophora (GCA_001642475)	254056
Fonsecaea multimorphosa CBS 102226 (GCA_000836435)	1442371
Fonsecaea multimorphosa (GCA_001646985)	979981
Fonsecaea nubica (GCA_001646965)	856822
Fonsecaea pedrosoi CBS 271.37 (GCA_000835455)	1442368
Fusarium culmorum UK99	1318462
Fusarium fujikuroi	5127
Fusarium fujikuroi (GCA_001023035)	5127
Fusarium fujikuroi (GCA_001023045)	5127
Fusarium fujikuroi (GCA_001023065)	5127
Fusarium fujikuroi (GCA_900096505)	5127
Fusarium fujikuroi (GCA_900096685)	5127
Fusarium fujikuroi (GCA_900096705)	5127
Fusarium graminearum str. PH-1	5518
Fusarium graminearum PH-1 (GCA_000240135)	229533
Fusarium graminearum str. CS3005 (GCA_000599445)	5518
Fusarium langsethiae str. Fl201059 (GCA_001292635)	179993
Fusarium mangiferae (GCA_900044065)	192010
Fusarium nygamai (GCA_002894225)	42673
Fusarium oxysporum	426428
Fusarium oxysporum f. sp. conglutinans race 2 54008 str. 54008 (PHW808) (GCA_000260215)	1089457
Fusarium oxysporum f. sp. cubense race 1 (GCA_000350345)	1229664
Fusarium oxysporum f. sp. cubense race 4 (GCA_000350365)	1229665
Fusarium oxysporum f. sp. cubense tropical race 4 54006 str. 54006 (II5) (GCA_000260195)	1089451
Fusarium oxysporum f. sp. lycopersici 4287 (GCA_000149955)	426428
Fusarium oxysporum f. sp. lycopersici MN25 (GCA_000259975)	1080343
Fusarium oxysporum f. sp. melonis 26406 str. 26406 (melonis) (GCA_000260495)	1089452
Fusarium oxysporum f. sp. pisi HDV247 (GCA_000260075)	1080344
Fusarium oxysporum f. sp. radicis-cucumerinum (GCA_001702695)	327505
Fusarium oxysporum f. sp. radicis-lycopersici 26381 str. 26381 (CL57) (GCA_000260155)	1089448
Fusarium oxysporum f. sp. raphani 54005 (GCA_000260235)	1089458
Fusarium oxysporum f. sp. vasinfectum 25433 str. 25433 (Cotton) (GCA_000260175)	1089449
Fusarium oxysporum Fo47 (GCA_000271705)	660027
Fusarium oxysporum FOSC 3-a (GCA_000271745)	909455
Fusarium oxysporum (GCA_900096695)	5507
Fusarium poae (GCA_001675295)	36050
Fusarium proliferatum ET1 (GCA_900067095)	1227346
Fusarium proliferatum (GCA_900029915)	948311
Fusarium pseudograminearum	1028729
Fusarium solani	660122
Fusarium venenatum (GCA_900007375)	56646
Fusarium verticillioides	334819
Gaeumannomyces tritici R3-111a-1	644352
Galerina marginata CBS 339.88 (GCA_000697645)	685588
Ganoderma sinense ZZ0214-1 (GCA_002760635)	1077348
Gelatoporia subvermispora B (GCA_000320605)	914234
Glarea lozoyensis ATCC 20868 str. 1224 (GCA_000409485)	1116229
Gloeophyllum trabeum ATCC 11539 (GCA_000344685)	670483
Gonapodya prolifera JEL478 (GCA_001574975)	1344416
Grifola frondosa str. 9006-11 (GCA_001683735)	5627
Grosmannia clavigera kw1407 (GCA_000143105)	655863
Gymnopus luxurians FD-317 M1 (GCA_000827265)	944289
Hanseniaspora guilliermondii (GCA_900119595)	56406
Hanseniaspora opuntiae (GCA_001749795)	211096
Hanseniaspora osmophila (GCA_001747045)	56408
Hanseniaspora uvarum DSM 2768 (GCA_000968475)	1246595
Hanseniaspora uvarum (GCA_001747055)	29833
Hanseniaspora valbyensis NRRL Y-1626 (GCA_001664025)	766949
Hebeloma cylindrosporum h7 (GCA_000827355)	686832
Helicocarpus griseus UAMH5409 (GCA_002573585)	1447875
Hepatospora eriocheir str. canceri (GCA_002087875)	1081669
Hepatospora eriocheir str. GB1 (GCA_002087885)	1081669
Hesseltinella vesiculosa str. NRRL 3301	101127
Heterobasidion irregulare TC 32-1 (GCA_000320585)	747525
Hirsutella minnesotensis 3608 (GCA_000956045)	1043627
Histoplasma capsulatum G186AR (GCA_000150115)	447093
Histoplasma capsulatum H143 (GCA_000151035)	544712
Histoplasma capsulatum H88 (GCA_000151005)	544711
Histoplasma capsulatum NAm1 (GCA_000149585)	339724
Hortaea werneckii EXF-2000 (GCA_002127715)	1157616
Hydnomerulius pinastri MD-312 (GCA_000827185)	994086
Hypholoma sublateritium FD-334 SS-4 (GCA_000827495)	945553
Hyphopichia burtonii NRRL Y-1933 (GCA_001661395)	984485
Hypoxylon sp. CI-4A (GCA_002120315)	1001833
Hypoxylon sp. CO27-5 (GCA_002120305)	1001938
Hypoxylon sp. EC38 (GCA_002120335)	1001937
Hypsizygus marmoreus str. 51987-8 (GCA_001605315)	39966
Jaapia argillacea MUCL 33604 (GCA_000697665)	933084
Jaminaea rosea str. MCA 5214 (GCA_003144245)	1569628
Kalmanozyma brasiliensis GHG001 (GCA_000497045)	1365824
Kazachstania africana CBS 2517 (GCA_000304475)	1071382
Kazachstania naganishii CBS 8797 (GCA_000348985)	1071383
Kluyveromyces dobzhanskii CBS 2104 str. CBS2104 (GCA_000820885)	1427455
Kluyveromyces lactis str. NRRL Y-1140 (GCA_000002515)	28985
Kluyveromyces marxianus DMKU3-1042 (GCA_001417885)	1003335
Kluyveromyces marxianus str. NBRC 1777 (GCA_001417835)	4911
Kockovaella imperatae str. NRRL Y-17943 (GCA_002102565)	4999
Komagataella pastoris	644223
Komagataella pastoris (GCA_001708105)	4922
Komagataella phaffii CBS 7435 (GCA_000223565)	981350
Komagataella phaffii CBS 7435 (GCA_900235035)	981350
Komagataella phaffii str. WT (GCA_001708085)	460519
Komagataella phaffii GS115 (GCA_001746955)	644223
Kuraishia capsulata CBS 1993 (GCA_000576695)	1382522
Kwoniella bestiolae CBS 10118 (GCA_000512585)	1296100
Kwoniella dejecticola CBS 10117 (GCA_000512565)	1296121
Kwoniella heveanensis BCC8398 (GCA_000507405)	1296120
Kwoniella heveanensis CBS 569 (GCA_000507425)	1296119
Kwoniella mangroviensis CBS 10435 (GCA_000507885)	1331196
Kwoniella mangroviensis CBS 8507 (GCA_000507465)	1296122
Kwoniella mangroviensis CBS 8886 (GCA_000507485)	1296123
Kwoniella pini CBS 10737 (GCA_000512605)	1296096
Laccaria amethystina LaAM-08-1 (GCA_000827195)	1095629
Laccaria bicolor S238N-H82 (GCA_000143565)	486041
Lachancea dasiensis CBS 10888 (GCA_900074725)	1266660
Lachancea fermentati (GCA_900074765)	4955
Lachancea lanzarotensis str. CBS 12615 (GCA_000938715)	1245769
Lachancea meyersii CBS 8951 (GCA_900074715)	1266667
Lachancea mirantina (GCA_900074745)	1230905
Lachancea nothofagi CBS 11611 (GCA_900074755)	1266666
Lachancea quebecensis (GCA_002900925)	1654605
Lachancea sp. CBS 6924 (GCA_900074735)	433476
Lachancea thermotolerans CBS 6340 (GCA_000142805)	559295
Laetiporus sulphureus 93-53 (GCA_001632365)	1314785
Lentinula edodes str. G408PP-4 (GCA_002003045)	5353
Leptosphaeria maculans	985895
Leucoagaricus sp. SymC.cos (GCA_001563735)	1714833
Leucosporidium creatinivorum str. 62-1032 (GCA_002105055)	106004
Lichtheimia corymbifera JMRC:FSU:9682 (GCA_000723665)	1263082
Lichtheimia ramosa str. JMRC:FSU:6197 (GCA_000945115)	688394
Lipomyces starkeyi NRRL Y-11557 (GCA_001661325)	675824
Lobosporangium transversale str. NRRL 3116	64571
Lodderomyces elongisporus NRRL YB-4239 (GCA_000149685)	379508
Lomentospora prolificans str. JHH-5317 (GCA_002276285)	41688
Macrophomina phaseolina MS6 (GCA_000302655)	1126212
Madurella mycetomatis str. mm55 (GCA_001275765)	100816
Magnaporthe oryzae	242507
Magnaporthe poae	644358
Malassezia globosa CBS 7966 (GCA_000181695)	425265
Malassezia pachydermatis (GCA_001278385)	77020
Malassezia sympodialis ATCC 42132 (GCA_000349305)	1230383
Malassezia sympodialis ATCC 42132 (GCA_900149145)	1230383
Malassezia vespertilionis str. NWHC:44797-103 (GCA_002818225)	2020962
Marssonina brunnea f. sp. 'multigermtubi' MB_m1 (GCA_000298775)	1072389
Meira miltonrushii str. MCA 3882 (GCA_003144205)	1280837
Melampsora larici-populina	747676
Meliniomyces bicolor E (GCA_002865645)	1095630
Meliniomyces variabilis F (GCA_002865655)	1149755
Metarhizium acridum CQMa 102 (GCA_000187405)	655827
Metarhizium album ARSEF 1941 (GCA_000804445)	1081103
Metarhizium robertsii ARSEF 23 (GCA_000187425)	655844
Metarhizium anisopliae ARSEF 549 (GCA_000814975)	1276135
Metarhizium anisopliae BRIP 53284 (GCA_000426985)	1291519
Metarhizium anisopliae BRIP 53293 (GCA_000426965)	1291518
Metarhizium anisopliae str. E6 (GCA_000739145)	5530
Metarhizium brunneum ARSEF 3297 (GCA_000814965)	1276141
Metarhizium guizhouense ARSEF 977 (GCA_000814955)	1276136
Metarhizium majus ARSEF 297 (GCA_000814945)	1276143
Metarhizium rileyi RCEF 4871 (GCA_001636745)	1081105
Metarhizium robertsii (GCA_000591435)	568076
Metschnikowia bicuspidata var. bicuspidata NRRL YB-4993 (GCA_001664035)	869754
Meyerozyma guilliermondii ATCC 6260 (GCA_000149425)	294746
Microbotryum intermedium (GCA_900096595)	269621
Microbotryum violaceum	683840
Microdochium bolleyi str. J235TASD1 (GCA_001566295)	196109
Microsporum canis CBS 113480 (GCA_000151145)	554155
Millerozyma farinosa CBS 7064 (GCA_000315895)	559304
Mitosporidium daphniae str. UGP3 (GCA_000760515)	1485682
Mixia osmundae IAM 14324 (GCA_000241205)	764103
Mixia osmundae IAM 14324 (GCA_000708205)	764103
Moelleriella libera RCEF 2490 (GCA_001636675)	1081109
Moesziomyces antarcticus str. JCM 10317 (GCA_000747765)	84753
Moesziomyces antarcticus T-34 (GCA_000334475)	1151754
Moesziomyces aphidis DSM 70725 (GCA_000517465)	1391700
Moniliophthora perniciosa FA553 (GCA_000183025)	554373
Moniliophthora roreri str. MCA 2952 (GCA_001466705)	221103
Moniliophthora roreri MCA 2997 (GCA_000488995)	1381753
Mortierella elongata AG-77	1314771
Mortierella verticillata NRRL 6337 (GCA_000739165)	1069443
Mucor ambiguus str. NBRC 6742 (GCA_000950595)	91626
Mucor circinelloides f. circinelloides 1006PhL (GCA_000401635)	1220926
Mucor circinelloides f. lusitanicus CBS 277.49	747725
Mycosphaerella eumusae str. CBS 114824 (GCA_001578235)	321146
Nadsonia fulvescens var. elongata DSM 6958 (GCA_001661315)	857566
Naematelia encephala str. 68-887.2 (GCA_002105065)	71784
Nannizzia gypsea CBS 118893 (GCA_000150975)	535722
Naumovozyma castellii CBS 4309 (GCA_000237345)	1064592
Naumovozyma dairenensis CBS 421 (GCA_000227115)	1071378
Nematocida displodere str. JUm2807 (GCA_001642395)	1805483
Nematocida parisii ERTm1 (GCA_000250985)	881290
Nematocida parisii ERTm3 (GCA_000190615)	935791
Nematocida sp. 1 ERTm2 (GCA_000250695)	944018
Nematocida sp. 1 ERTm6 (GCA_000738915)	1138374
Nematocida sp. ERTm5 (GCA_001642415)	1805481
Neocallimastix californiae str. G1 (GCA_002104975)	1754190
Neofusicoccum parvum UCRNP2 (GCA_000385595)	1287680
Neolecta irregularis DAH-3 (GCA_001929475)	1198029
Neolentinus lepideus HHB14362 ss-1 (GCA_001632425)	1314782
Neonectria ditissima str. R09/05 (GCA_001306435)	78410
Aspergillus fischeri NRRL 181	331117
Neurospora crassa	367110
Neurospora crassa str. 73 (GCA_000786625)	5141
Neurospora tetrasperma FGSC 2508 (GCA_000213175)	510951
Neurospora tetrasperma FGSC 2509 str. FGSC 2509 mat a (GCA_000213195)	510952
Nosema apis BRL 01 (GCA_000447185)	1037528
Nosema bombycis CQ1 (GCA_000383075)	578461
Nosema ceranae BRL01 (GCA_000182985)	578460
Nosema ceranae (GCA_000988165)	40302
Ogataea parapolymorpha DL-1 (GCA_000187245)	871575
Ogataea polymorpha str. NCYC 495 leu1.1 (GCA_001664045)	460523
Oidiodendron maius Zn (GCA_000827325)	913774
Ophiocordyceps australis (GCA_002591405)	1399860
Ophiocordyceps australis (GCA_002591415)	1399860
Ophiocordyceps camponoti-rufipedis (GCA_002591395)	2004952
Ophiocordyceps sinensis CO18 (GCA_000448365)	911162
Ophiocordyceps unilateralis str. SC16a (GCA_001272575)	268505
Ophiostoma piceae UAMH 11346 str. UAMH-11346 (GCA_000410735)	1262450
Ordospora colligata OC4 (GCA_000803265)	1354746
Pachysolen tannophilus NRRL Y-2460 (GCA_001661245)	669874
Paracoccidioides brasiliensis str. Pb300 (GCA_001713645)	121759
Paracoccidioides brasiliensis str. CNH (GCA_001713695)	121759
Paracoccidioides brasiliensis Pb03 (GCA_000150475)	482561
Paracoccidioides brasiliensis Pb18 (GCA_000150735)	502780
Paracoccidioides lutzii Pb01 (GCA_000150705)	502779
Paramicrosporidium saccamoebae str. KSL3 (GCA_002794465)	1246581
Paraphaeosphaeria sporulosa str. AP3s5-JAC2a (GCA_001642045)	1460663
Paxillus involutus ATCC 200175 (GCA_000827475)	664439
Paxillus rubicundulus Ve08.2h10 (GCA_000827395)	930991
Penicilliopsis zonata CBS 506.65 (GCA_001890105)	1073090
Penicillium antarcticum (GCA_002072345)	416450
Penicillium arizonense (GCA_001773325)	1835702
Penicillium brasilianum str. MG11 (GCA_001048715)	104259
Penicillium brasilianum str. LaBioMMi 136 (GCA_002016555)	104259
Penicillium camemberti FM 013 (GCA_000513335)	1429867
Penicillium chrysogenum str. P2niaD18 (GCA_000710275)	5076
Penicillium coprophilum (GCA_002072405)	36646
Penicillium decumbens (GCA_002072245)	69771
Penicillium digitatum Pd1 (GCA_000315645)	1170230
Penicillium digitatum PHI26 (GCA_000315665)	1170229
Penicillium expansum str. d1 (GCA_000769735)	27334
Penicillium expansum str. MD-8 (GCA_000769745)	27334
Penicillium expansum str. CMP-1 (GCA_000769755)	27334
Penicillium flavigenum (GCA_002072365)	254877
Penicillium freii (GCA_001513925)	48697
Penicillium griseofulvum str. PG3 (GCA_001561935)	5078
Penicillium italicum str. PHI-1 (GCA_000769765)	40296
Penicillium nalgiovense (GCA_002072425)	60175
Penicillium nordicum (GCA_001278595)	229535
Penicillium occitanis str. CT1 (GCA_002382835)	290292
Penicillium occitanis str. CL100 (GCA_002382855)	290292
Penicillium oxalicum 114-2 (GCA_000346795)	933388
Penicillium polonicum (GCA_002072265)	60169
Penicillium roqueforti FM164 (GCA_000513255)	1365484
Penicillium rubens Wisconsin 54-1255 (GCA_000226395)	500485
Penicillium solitum (GCA_002072235)	60172
Penicillium steckii (GCA_002072375)	303698
Penicillium subrubescens str. CBS 132785 (GCA_001908125)	1316194
Penicillium vulpinum (GCA_002072255)	29845
Peniophora sp. CONT (GCA_001632445)	1314672
Periconia macrospinosa str. DSE2036 (GCA_003073855)	97972
Pestalotiopsis fici W106-1 (GCA_000516985)	1229662
Pezoloma ericae str. UAMH 7357 (GCA_002865625)	1745343
Phaeoacremonium minimum UCRPA7 (GCA_000392275)	1286976
Phaeomoniella chlamydospora (GCA_001006345)	158046
Phaeosphaeria nodorum	321614
Phanerochaete carnosa HHB-10118-sp (GCA_000300595)	650164
Phellinus noxius (GCA_002287475)	2282107
Phialocephala scopiformis str. CBS 120377 (GCA_001500285)	149040
Phialocephala subalpina (GCA_900073065)	576137
Phialophora americana str. CBS 27337 (GCA_000835435)	5601
Phialophora attae str. CBS 131958 (GCA_001299255)	1664694
Phlebia centrifuga str. FBCC195 (GCA_001913855)	98765
Phlebiopsis gigantea 11061_1 CR5-6 (GCA_000832265)	745531
Pichia kudriavzevii str. SD108 (GCA_000764455)	4909
Pichia kudriavzevii str. 129 (GCA_001983325)	4909
Pichia kudriavzevii str. Ckrusei653 (GCA_002166775)	4909
Pichia kudriavzevii str. CBS573 (GCA_003054445)	4909
Pichia membranifaciens str. KS47-1 (GCA_001950575)	4926
Pichia membranifaciens NRRL Y-2026 (GCA_001661235)	763406
Piloderma croceum F 1598 (GCA_000827315)	765440
Piromyces finnis (GCA_002104945)	1754191
Piromyces sp. E2 (GCA_002157105)	73868
Pisolithus microcarpus 441 (GCA_000827275)	765257
Pisolithus tinctorius Marx 270 (GCA_000827335)	870435
Pleurotus ostreatus PC15 (GCA_000697685)	1137138
Plicaturopsis crispa FD-325 SS-3 (GCA_000827205)	944288
Pneumocystis carinii B80 (GCA_001477545)	1408658
Pneumocystis jirovecii RU7 (GCA_001477535)	1408657
Pneumocystis murina B123 (GCA_000349005)	1069680
Pochonia chlamydosporia 170 (GCA_001653235)	1380566
Podospora anserina S mat+ (GCA_000226545)	515849
Polytolypa hystricis UAMH7299 (GCA_002573605)	1447883
Postia placenta Mad-698-R (GCA_000006255)	561896
Postia placenta MAD-698-R-SB12 (GCA_002117355)	670580
Protomyces lactucaedebilis str. 12-1054 (GCA_002105105)	56484
Pseudocercospora fijiensis CIRAD86 (GCA_000340215)	383855
Pseudocercospora musae str. CBS 116634 (GCA_001578225)	113226
Pseudogymnoascus destructans 20631-21 (GCA_000184105)	658429
Pseudogymnoascus destructans (GCA_001641265)	655981
Pseudogymnoascus sp. 03VT05 (GCA_001662645)	1622148
Pseudogymnoascus sp. 05NY08 (GCA_001662605)	1622149
Pseudogymnoascus sp. 23342-1-I1 (GCA_001662575)	1524831
Pseudogymnoascus sp. 24MN13 (GCA_001662595)	1622150
